0.73108	0.39873	16.128	0.8244	0.42461	0.80278	0.3439	1.0913	1.0105	1.132	0.20236	0.062765	0.94025	57.442	0.058199	0.32175	0.83333	107.19	1.1826	0.088737	1.1141	0.70073	0.43876	0.1278	0.78004	0.79686	1.1694	0.28161	0.90054	4.7262	0.56194	0.3932	1.0306	0.69439	0.39496	100.42	2.4517	0.031367	6.8826	0.34819	40.548	2.0852	29.493	117.24	1.432	10.99	0.76309	0.051478	0.8185	0.19055
0.50659	0.65203	0.42613	0.6337	0.93738	0.97717	10.043	0.69223	0.94411	0.47112	31.731	0.29272	1.6396	1.5347	1.0029	6.0098	14.366	0.30858	11.88	1.2598	0.21538	1.1082	0.43818	0.037494	13.889	0.43758	1.2193	1.1956	0.62025	6.7793	0.57811	1.2864	5.8725	0.97238	19.571	0.73425	0.64121	1.4059	0.97668	0.18893	0.067541	0.83377	6.9893	1.1168	0.64708	0.67659	0.64791	0.63768	0.06243	1.4158
0.70745	63.8	1.3654	0.56432	1.4988	7.6612	0.88748	0.74599	64.527	0.88271	1.4234	1.1336	14.766	0.61767	10.947	1.8616	0.2981	0.7591	0.68809	0.77893	5.2068	2.6385	1.2452	10.624	18.936	1.8604	1.8673	1.2011	0.70393	0.82714	0.18285	0.19144	1.6598	1.0731	0.47534	0.36119	6.9487	0.70133	0.61467	47.196	0.21133	1.1504	0.29619	0.054008	0.8563	1.1156	0.54271	2.3396	0.49627	1.0978
0.29157	49.307	0.065253	1.1601	1.0457	1.2071	0.76488	1.0195	0.11016	1.4233	15.504	1.6883	8.7214	0.063671	1.264	0.81038	0.42639	23.725	0.16199	1.1738	0.37613	0.054759	1.175	0.55702	12.179	0.67422	0.43972	1.127	51.077	1.8946	1.6214	0.36142	0.067036	39.831	0.28445	1.1384	1.6076	1.8415	0.50844	1.1082	1.5028	0.27633	0.80992	0.85048	0.43214	0.75126	0.50168	4.7586	26.044	1.0347
1.0437	0.89925	0.72839	0.63889	0.9722	0.50087	13.226	0.0052136	0.54027	0.46539	4.6244	0.79385	0.57642	18.313	24.171	0.062324	0.79567	1.1221	0.72241	9.2045	2.2912	0.13924	26.048	3.578	0.39601	0.42659	1.0465	12.597	0.4535	0.79006	0.23375	24.329	0.64625	0.14301	1.0745	0.58813	0.15731	0.12914	1.5824	0.94714	0.90138	0.51884	18.958	0.29655	0.51743	0.80024	0.45282	0.76102	1.532	1.2015
1.1948	10.518	0.73439	0.69418	11.34	0.65665	1.6387	0.56844	0.30805	0.96186	0.67025	0.050699	7.923	1.9533	0.29527	0.91051	1.0719	0.49808	0.96664	2.0117	1.1038	1.6002	0.36924	2.9873	1.1392	0.81617	0.83198	6.8981	2.5128	0.86363	0.0509	2.4198	0.55065	1.7431	0.34589	12.935	0.79262	0.045861	12.398	1.2165	14.693	1.191	0.01275	0.68928	3.2883	4.5	0.84332	0.68511	0.91348	2.9039
1.0568	0.60091	0.84837	0.65808	0.93396	0.45324	15.582	2.9327	0.3915	0.57747	0.23384	1.1182	0.024771	13.161	20.949	0.32962	1.5068	0.92364	17.756	1.3467	7.4663	1.001	0.19404	1.0067	1.0134	0.17719	1.3982	15.204	0.47757	0.78175	0.36364	0.80551	2.2515	6.7496	0.34544	0.72974	0.44496	1.0395	0.94425	0.05578	12.568	1.0842	0.62777	0.10603	1.8423	4.3569	13.923	1.104	0.4228	1.2527
1.2835	13.11	1.0235	2.0125	1.1534	1.2326	0.062511	0.93758	1.3885	0.81943	2.0718	19.331	0.86727	0.11302	3.4553	19.173	0.89428	4.6286	0.746	0.75984	1.564	0.41081	3.6573	0.94341	0.88972	1.1578	1.2566	0.63182	0.42571	0.10459	1.6793	23.524	1.3443	0.31822	1.1	3.7532	2.6686	14.737	0.29165	1.0854	0.80329	0.33064	0.66149	0.84778	0.56493	0.86261	0.75487	0.026247	0.1543	1.0554
9.8049	0.071077	0.26447	0.89463	0.55414	2.2816	0.7704	0.94815	1.0367	1.7456	1.1362	5.8787	6.1245	3.6549	1.2438	7.6482	1.112	2.3457	0.12779	0.80178	1.1946	0.59856	0.40448	1.308	8.5938	7.6469	0.81259	0.02893	1.2699	0.88607	0.35387	0.62209	5.2174	0.30348	1.2919	8.3956	0.71304	0.66056	1.1623	1.8685	0.36422	3.5576	0.57052	3.2546	5.5658	0.30653	0.079029	11.161	7.0441	1.1996
0.30478	1.5141	0.59287	0.59665	1.3425	1.2137	1.4174	0.29623	24.631	20.735	0.9163	0.97607	1.1046	0.80632	6.6182	0.41701	1.4547	0.38993	0.73972	0.93551	0.52992	0.66839	0.26479	6.5616	1.0406	8.167	2.6999	6.1359	0.80978	0.89532	2.9006	0.046045	1.6854	18.855	1.22	0.28067	0.67246	1.1081	0.32231	0.76284	1.0314	1.6593	0.47211	0.54101	0.17902	1.2154	0.53073	0.92152	25.062	0.67184
0.69547	7.0823	0.68403	1.0945	0.70307	0.050101	0.6556	0.76502	0.84013	6.7097	4.2584	1.2551	0.99144	0.50537	0.5677	6.4966	0.26224	0.53714	0.22795	0.53298	0.88402	1.2598	0.27614	3.7215	0.58476	0.65278	0.48451	0.48198	0.14992	0.3284	0.38144	0.54552	0.83444	0.78336	0.60084	1.3051	0.97235	1.1783	0.73184	1.5076	3.0961	0.89491	1.1692	1.0845	0.67271	3.1063	0.9724	0.18079	0.25337	0.45166
6.7539	30.693	36.871	0.43336	0.70997	0.56278	0.0054103	0.82757	1.1694	0.64612	1.3625	1.3601	2.4038	2.5189	0.31654	0.93738	0.73025	12.85	0.7546	0.92843	0.97819	3.5232	31.681	1.2734	9.3813	0.55494	9.3252	10.854	0.65258	0.69975	23.376	2.7176	1.5489	0.39512	0.79748	1.3339	1.1775	1.044	0.11425	0.11259	0.21798	22.369	1.7254	0.96403	0.98832	7.2867	0.16064	0.10896	1.5269	8.4518
0.89378	0.50819	0.77766	0.08528	0.77388	1.1568	6.0154	7.3767	0.6663	0.022615	0.49564	1.8442	0.47365	0.92077	0.60448	1.6118	0.28159	7.7093	4.7401	0.59351	0.40719	0.50354	1.9421	0.52921	2.4905	0.38595	0.10863	1.0575	3.3485	0.16906	0.24365	0.97817	11.45	0.052838	4.6008	0.92311	5.6648	0.34151	1.0485	0.6524	0.49779	6.3259	1.0571	0.3433	0.1576	0.39682	0.051739	0.63655	0.93567	4.6596
