115.42	0.17359	0.81128	1.6029	0.76934	360.43	0.70752	0.9408	1.3625	0.091883	0.77612	0.00014376	1.5886	716.21	1.1645	1.1847	1.4088	4.1719	43.141	0.66371	0.0046394	0.012193	0.012521	0.18708	8.5595	0.85479	0.76306	0.81076	0.80919	1.3879	0.031784	0.039404	0.66098	0.83913	1.1458	0.012392	1.328	1.4249	0.85037	0.004924	3536.2	0.9988	0.23845	25.489	1.5612	0.70177	0.7519	27.243	1.1656	64.651
0.9891	1.6587	0.84057	4.3511	150.4	1.0011	1.6681	0.00632	0.72022	1.2457	2.0343	0.61326	0.98109	0.69519	26.115	1.2606	0.97626	102.26	0.011089	0.821	0.80702	0.9258	0.89084	0.87135	0.027111	3.7613	0.7643	0.65116	0.83793	0.029278	1.2842	0.92008	0.82786	1.149	1.0266	0.068317	4.7738	142.92	1.4385	1.2225	1.2562	5.5288	16.598	0.62051	0.79569	0.6137	1.2265	232.74	1.3653	0.045514
0.023921	0.30212	0.86068	0.62294	0.90872	163.47	41.452	0.77953	1.6878	0.72461	0.22352	0.016362	37.757	0.75502	1.1013	1.039	0.9129	0.018572	1.9526	4.1257	1.6086	0.0027146	289.92	0.96969	0.77839	220.05	0.80386	0.71511	1.1336	0.95989	0.99892	0.96028	3.0939	1.1464	425.69	1.0316	0.41967	15.167	1.5003	0.00014356	11.908	2.7897	4006.5	1.4071	0.071421	0.7982	271.28	1.5079	0.85576	0.75201
0.88402	14.462	41.91	0.0095857	0.030376	3.1014	231	1.0945	7.8815	1.3708	0.019272	1.6002	1.165	528.39	0.20499	1.4634	0.49114	335.46	0.67209	1.014	159.81	0.00029573	0.10664	0.969	6.1148	1.2955	15.576	5.3554	0.66923	0.71906	1.0215	0.90551	1.3033	99	0.069727	1.0347	0.66455	0.0081211	0.77981	0.91149	0.82513	0.78704	0.74986	1.1424	110.94	35.082	1.2567	2.4613	0.33259	0.30603
1.0897	38.117	0.9063	0.74471	0.09249	29278	35.275	0.68138	1.6386	0.79818	1.3359	0.87556	0.69211	0.00060041	0.0066044	0.017223	0.84589	1.2573	0.2938	0.66112	0.0033061	1.7136	0.73758	0.96771	1.1712	0.88118	0.022622	0.75743	0.73402	1.1741	1.3236	0.47321	4.5133	0.028587	1.0341	0.43481	683.6	2.3332	1.0952	0.048738	24.856	0.66311	1.1633	0.77264	0.0057998	1.1475	0.28798	168.75	3.2322	0.76319
1.6945	1.1046	0.16604	32.579	0.65105	1.1991	4.0582	0.69687	24.902	0.0016617	0.8938	0.45519	1.8445	6.7352	0.00013959	1.4537	1.3206	1.2912	0.95504	1.1752	14.823	0.014456	1.0355	0.066193	0.60187	0.17861	0.097866	4045	0.5763	0.13233	1.0496	0.97909	0.065853	1.2487	1.4725	22.592	1.0116	1.0935	1.0331	27.346	0.89966	1.2436	12.828	1.0868	0.049776	0.00029065	0.49049	1.5922	1.0492	1.1185
0.88856	0.35729	26.501	1.1158	573.77	0.60177	1.5399	1.4745	0.86381	23.454	1.4689	0.97521	2.0841	0.014782	25.502	1.2962	0.7963	0.8931	0.097558	1.0895	3.7473e-05	0.61933	1.4865	0.94524	0.046438	0.79471	1.275	1.0987	1.1318	1.4175	213.25	1.2314	20028	68.879	0.11202	2.8661	1.266	0.8389	2389.3	25.336	0.68145	0.55026	436.98	0.0095042	1.028	1.4436	0.76595	0.23514	0.52871	1.1819
1.0809	0.00036393	0.87623	0.96293	0.049075	1863.8	0.69691	0.15677	684.12	0.69705	0.95895	1.3543	0.80588	1.0822	31.153	1.2276	6.7107	0.73084	69.825	79.878	0.8773	1.0731	0.68883	0.72349	1.1945	1.6172	1.3976	6.7359	0.049586	0.91883	0.85184	930.45	67.944	1.2034	2.9019	1.0262	0.994	339	1.1876	1.296	0.68967	0.042254	0.78092	0.34567	1.1335	0.0055482	1.3409	0.80216	1.1371	416.95
0.39791	9.2614	0.82737	1.3477	0.86473	20.898	0.62591	0.00016725	2.6264	1.2314	1.8022	0.24535	64.442	0.84463	71.638	0.86077	0.91991	4.2229	0.015441	45.533	3.5377	1.3259	0.90226	0.82408	94.986	0.14764	0.95314	0.35921	2.2136	0.53476	0.91502	0.0022073	1.2843	0.66914	0.071634	0.074517	0.91122	0.8017	42.335	1.5421	0.8703	0.67208	0.87296	0.89786	0.023796	0.017984	1.3331	1.0292	0.97155	0.052127
0.013392	0.66615	34.165	0.24722	0.00029012	1.3262	0.84499	0.81017	0.85503	1.2733	2.1497	1.4604	0.028965	0.99827	0.047424	0.82929	0.0096469	30.603	1.0766	0.66339	0.051119	1.1398	1.6054	1.247	7.5792	0.30651	1.0121	1.0401	85.404	0.021649	0.81842	7.3234	1.2495	0.72671	2.0402	0.71449	4.4042	1.1328	0.069202	16.108	43.89	192.22	0.061933	1.3214	5.7862	1.0413	1.2695	0.61551	8074.2	1.0561
